AIDA-URI,COMPONENT
http://purl.org/aida/Inhibition+of+AURKB+induces+stronger+apoptotic+responses+in+tetraploid+than+diploid+cells.,http://dbpedia.org/resource/Ploidy
http://purl.org/aida/Inhibition+of+AURKB+induces+stronger+apoptotic+responses+in+tetraploid+than+diploid+cells.,http://dbpedia.org/resource/Aurora_B_kinase
http://purl.org/aida/Inhibition+of+AURKB+induces+stronger+apoptotic+responses+in+tetraploid+than+diploid+cells.,http://dbpedia.org/resource/Cell_(biology)
http://purl.org/aida/Inhibition+of+AURKB+induces+stronger+apoptotic+responses+in+tetraploid+than+diploid+cells.,http://dbpedia.org/resource/Polyploid
http://purl.org/aida/Activation+of+BMP-Smad1%2F5%2F8+signaling+promotes+survival+of+retinal+ganglion+cells+after+damage+in+vivo.,http://dbpedia.org/resource/Retinal_ganglion_cell
http://purl.org/aida/Sox10+functions+in+Schwann+cells+by+recruiting+Brg1-containing+chromatin-remodeling+complexes.,http://dbpedia.org/resource/SOX10
http://purl.org/aida/Sox10+functions+in+Schwann+cells+by+recruiting+Brg1-containing+chromatin-remodeling+complexes.,http://dbpedia.org/resource/Schwann_cell
http://purl.org/aida/SPT+negatively+regulates+CUC1+and+CUC2+expression+in+the+apical+part+of+the+gynoecium.,http://dbpedia.org/resource/Gynoecium
http://purl.org/aida/SPT+negatively+regulates+CUC1+and+CUC2+expression+in+the+apical+part+of+the+gynoecium.,http://dbpedia.org/resource/Strathclyde_Partnership_for_Transport
http://purl.org/aida/Organ+fate+commitment+and+progenitor+cell+expansion+are+coordinately+controlled+by+the+activity+of+a+Sox9%2FFgf10%2FFgfr2b+feed-forward+loop+in+the+pancreatic+niche.,http://dbpedia.org/resource/Feed_forward_(control)
http://purl.org/aida/Organ+fate+commitment+and+progenitor+cell+expansion+are+coordinately+controlled+by+the+activity+of+a+Sox9%2FFgf10%2FFgfr2b+feed-forward+loop+in+the+pancreatic+niche.,http://dbpedia.org/resource/SOX9
http://purl.org/aida/Organ+fate+commitment+and+progenitor+cell+expansion+are+coordinately+controlled+by+the+activity+of+a+Sox9%2FFgf10%2FFgfr2b+feed-forward+loop+in+the+pancreatic+niche.,http://dbpedia.org/resource/FGF10
http://purl.org/aida/AmtB+proteins+play+a+role+in+controlling+the+internal+pool+of+ammonia+within+the+cell.,http://dbpedia.org/resource/Ammonia
http://purl.org/aida/AmtB+proteins+play+a+role+in+controlling+the+internal+pool+of+ammonia+within+the+cell.,http://dbpedia.org/resource/Protein
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/NFATC3
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/Kilobyte
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/DNA_replication
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/Transcription_(genetics)
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/NF-κB
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/Protein–protein_interaction
http://purl.org/aida/NFAT4+and+NF-kappaB+interact+at+the+KB+element+to+co-operatively+activate+both+human+polyomavirus+JC+early+and+late+transcription+and+viral+DNA+replication.,http://dbpedia.org/resource/Polyomaviridae
http://purl.org/aida/The+hierarchical+process+of+antibody-secreting+cells+differentiation+triggered+by+venom+needs+the+signal+derived+from+IL-5+and+IL-17A.,http://dbpedia.org/resource/Interleukin
http://purl.org/aida/The+hierarchical+process+of+antibody-secreting+cells+differentiation+triggered+by+venom+needs+the+signal+derived+from+IL-5+and+IL-17A.,http://dbpedia.org/resource/Cell_(biology)
http://purl.org/aida/The+hierarchical+process+of+antibody-secreting+cells+differentiation+triggered+by+venom+needs+the+signal+derived+from+IL-5+and+IL-17A.,http://dbpedia.org/resource/Venom
http://purl.org/aida/The+hierarchical+process+of+antibody-secreting+cells+differentiation+triggered+by+venom+needs+the+signal+derived+from+IL-5+and+IL-17A.,http://dbpedia.org/resource/Dublin_Bus
http://purl.org/aida/Inactivation+of+CDK%2FpRb+pathway+normalizes+survival+pattern+of+lymphoblasts+expressing+the+FTLD-progranulin+mutation+c.709-1G%3EA.,http://dbpedia.org/resource/Cyclin-dependent_kinase
http://purl.org/aida/Inactivation+of+CDK%2FpRb+pathway+normalizes+survival+pattern+of+lymphoblasts+expressing+the+FTLD-progranulin+mutation+c.709-1G%3EA.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Inactivation+of+CDK%2FpRb+pathway+normalizes+survival+pattern+of+lymphoblasts+expressing+the+FTLD-progranulin+mutation+c.709-1G%3EA.,http://dbpedia.org/resource/1G
http://purl.org/aida/Inactivation+of+CDK%2FpRb+pathway+normalizes+survival+pattern+of+lymphoblasts+expressing+the+FTLD-progranulin+mutation+c.709-1G%3EA.,http://dbpedia.org/resource/Retinoblastoma_protein
http://purl.org/aida/The+polymorphism+of+insulin-degrading+enzyme+is+associated+with+susceptibility+to+Alzheimer%27s+disease+in+Han+Chinese.,http://dbpedia.org/resource/Han_Chinese
http://purl.org/aida/The+polymorphism+of+insulin-degrading+enzyme+is+associated+with+susceptibility+to+Alzheimer%27s+disease+in+Han+Chinese.,http://dbpedia.org/resource/Polymorphism_(biology)
http://purl.org/aida/The+polymorphism+of+insulin-degrading+enzyme+is+associated+with+susceptibility+to+Alzheimer%27s+disease+in+Han+Chinese.,http://dbpedia.org/resource/Insulin-degrading_enzyme
http://purl.org/aida/Kidney+injury+accelerates+cystogenesis+via+pathways+modulated+by+heme+oxygenase+and+complement.,http://dbpedia.org/resource/Heme
http://purl.org/aida/Kidney+injury+accelerates+cystogenesis+via+pathways+modulated+by+heme+oxygenase+and+complement.,http://dbpedia.org/resource/Oxygenase
http://purl.org/aida/rs4444903+polymorphism+in+EGF+gene+is+not+associated+with+sporadic+colorectal+cancer.,http://dbpedia.org/resource/Polymorphism_(biology)
http://purl.org/aida/rs4444903+polymorphism+in+EGF+gene+is+not+associated+with+sporadic+colorectal+cancer.,http://dbpedia.org/resource/Gene
http://purl.org/aida/rs4444903+polymorphism+in+EGF+gene+is+not+associated+with+sporadic+colorectal+cancer.,http://dbpedia.org/resource/Colorectal_cancer
http://purl.org/aida/rs4444903+polymorphism+in+EGF+gene+is+not+associated+with+sporadic+colorectal+cancer.,http://dbpedia.org/resource/Epidermal_growth_factor
http://purl.org/aida/DNA+immunization+against+proacrosin+impairs+fertility+in+male+mice.,http://dbpedia.org/resource/Immunization
http://purl.org/aida/DNA+immunization+against+proacrosin+impairs+fertility+in+male+mice.,http://dbpedia.org/resource/DNA
http://purl.org/aida/Familial+combined+hypolipidemia+segregates+as+a+recessive+trait+so+that+apolipoprotein+B-+and+apolipoprotein+A-I-containing+lipoproteins+are+comprehensively+affected+only+by+the+total+deficiency+of+Angptl3.,http://dbpedia.org/resource/Lipoprotein
http://purl.org/aida/Familial+combined+hypolipidemia+segregates+as+a+recessive+trait+so+that+apolipoprotein+B-+and+apolipoprotein+A-I-containing+lipoproteins+are+comprehensively+affected+only+by+the+total+deficiency+of+Angptl3.,http://dbpedia.org/resource/Apolipoprotein
http://purl.org/aida/Familial+combined+hypolipidemia+segregates+as+a+recessive+trait+so+that+apolipoprotein+B-+and+apolipoprotein+A-I-containing+lipoproteins+are+comprehensively+affected+only+by+the+total+deficiency+of+Angptl3.,http://dbpedia.org/resource/Apolipoprotein_B
http://purl.org/aida/Familial+combined+hypolipidemia+segregates+as+a+recessive+trait+so+that+apolipoprotein+B-+and+apolipoprotein+A-I-containing+lipoproteins+are+comprehensively+affected+only+by+the+total+deficiency+of+Angptl3.,http://dbpedia.org/resource/Dominance_(genetics)
http://purl.org/aida/Dynamic+temporal+changes+in+VEGF%2C+Ang-1+and+Ang-2+expression+stimulate+the+cerebral+angiogenesis+after+focal+cerebral+ischemia.,http://dbpedia.org/resource/Angiopoietin
http://purl.org/aida/Dynamic+temporal+changes+in+VEGF%2C+Ang-1+and+Ang-2+expression+stimulate+the+cerebral+angiogenesis+after+focal+cerebral+ischemia.,http://dbpedia.org/resource/Angiogenesis
http://purl.org/aida/Dynamic+temporal+changes+in+VEGF%2C+Ang-1+and+Ang-2+expression+stimulate+the+cerebral+angiogenesis+after+focal+cerebral+ischemia.,http://dbpedia.org/resource/Focal_cerebral_ischemia
http://purl.org/aida/Dynamic+temporal+changes+in+VEGF%2C+Ang-1+and+Ang-2+expression+stimulate+the+cerebral+angiogenesis+after+focal+cerebral+ischemia.,http://dbpedia.org/resource/Vascular_endothelial_growth_factor
http://purl.org/aida/C.+elegans+EIF-3.K+promotes+programmed+cell+death+through+CED-3+caspase.,http://dbpedia.org/resource/Caspase
http://purl.org/aida/C.+elegans+EIF-3.K+promotes+programmed+cell+death+through+CED-3+caspase.,http://dbpedia.org/resource/Caenorhabditis_elegans
http://purl.org/aida/C.+elegans+EIF-3.K+promotes+programmed+cell+death+through+CED-3+caspase.,http://dbpedia.org/resource/Programmed_cell_death
http://purl.org/aida/C.+elegans+EIF-3.K+promotes+programmed+cell+death+through+CED-3+caspase.,http://dbpedia.org/resource/Capacitance_Electronic_Disc
http://purl.org/aida/Cdk1%2Fcyclin+B1-dependent+hyper-phosphorylation+of+Bim+during+prolonged+mitotic+arrest+is+an+important+cell+death+signal.,http://dbpedia.org/resource/Mitosis
http://purl.org/aida/Cdk1%2Fcyclin+B1-dependent+hyper-phosphorylation+of+Bim+during+prolonged+mitotic+arrest+is+an+important+cell+death+signal.,http://dbpedia.org/resource/Cyclin
http://purl.org/aida/Cdk1%2Fcyclin+B1-dependent+hyper-phosphorylation+of+Bim+during+prolonged+mitotic+arrest+is+an+important+cell+death+signal.,http://dbpedia.org/resource/Cyclin-dependent_kinase_1
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Anaphase-promoting_complex
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Transforming_growth_factor_beta
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Bird_migration
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Mothers_against_decapentaplegic_homolog_7
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Receptor_(biochemistry)
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Microtubule
http://purl.org/aida/The+Smad7-APC+complex+links+the+TGFbeta+type+I+receptor+to+the+microtubule+system+to+regulate+directed+cellular+extension+and+migratory+responses+evoked+by+TGFbeta.,http://dbpedia.org/resource/Transforming_growth_factor_beta
http://purl.org/aida/The+reason+for+the+aggressive+behaviour+is+the+overexpression+of+pro-proliferative+%28MYC%29+and+anti-apoptotic+%28BCL2%2C+BCL6%29+oncoproteins+at+the+same+time.,http://dbpedia.org/resource/Myc
http://purl.org/aida/The+reason+for+the+aggressive+behaviour+is+the+overexpression+of+pro-proliferative+%28MYC%29+and+anti-apoptotic+%28BCL2%2C+BCL6%29+oncoproteins+at+the+same+time.,http://dbpedia.org/resource/BCL6
http://purl.org/aida/The+reason+for+the+aggressive+behaviour+is+the+overexpression+of+pro-proliferative+%28MYC%29+and+anti-apoptotic+%28BCL2%2C+BCL6%29+oncoproteins+at+the+same+time.,http://dbpedia.org/resource/Oncogene
http://purl.org/aida/The+reason+for+the+aggressive+behaviour+is+the+overexpression+of+pro-proliferative+%28MYC%29+and+anti-apoptotic+%28BCL2%2C+BCL6%29+oncoproteins+at+the+same+time.,http://dbpedia.org/resource/Bcl-2
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Cell_plate
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Ap180
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/N-terminus
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Clathrin
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Homology_(biology)
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Epsin
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Arabidopsis_thaliana
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Arabidopsis_thaliana
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Protein
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/N-terminus
http://purl.org/aida/An+AP180+amino-terminal+homology%2Fepsin+amino-terminal+homology+domain-containing+protein+from+Arabidopsis+%28Arabidopsis+thaliana%29+is+involved+in+clathrin-coated+vesicle+formation+from+the+cell+plate.,http://dbpedia.org/resource/Homology_(biology)
http://purl.org/aida/Endometrial+carcinoma+patients+with+loss+of+PTEN+and+p-AKT+positivity+have+a+favorable+prognosis.,http://dbpedia.org/resource/Prognosis
http://purl.org/aida/Endometrial+carcinoma+patients+with+loss+of+PTEN+and+p-AKT+positivity+have+a+favorable+prognosis.,http://dbpedia.org/resource/Carcinoma
http://purl.org/aida/Endometrial+carcinoma+patients+with+loss+of+PTEN+and+p-AKT+positivity+have+a+favorable+prognosis.,http://dbpedia.org/resource/PTEN_(gene)
http://purl.org/aida/papA5+is+required+for+production+of+both+phenolic+glycolipids+and+phthiocerol+dimycocerosates.,http://dbpedia.org/resource/Glycolipid
http://purl.org/aida/papA5+is+required+for+production+of+both+phenolic+glycolipids+and+phthiocerol+dimycocerosates.,http://dbpedia.org/resource/Phenol
http://purl.org/aida/Loss+of+Tff1+and+high+expression+of+cox2+are+associated+with+gastric+adenomas.,http://dbpedia.org/resource/Adenoma
http://purl.org/aida/Loss+of+Tff1+and+high+expression+of+cox2+are+associated+with+gastric+adenomas.,http://dbpedia.org/resource/Trefoil_factor_1
http://purl.org/aida/Loss+of+Tff1+and+high+expression+of+cox2+are+associated+with+gastric+adenomas.,http://dbpedia.org/resource/Cyclooxygenase
http://purl.org/aida/Simultaneous+overexpression+of+Hes5+and+Sox21+reveals+Hes5+as+a+downstream+effector+of+Sox21+in+adult+hippocampus+neurogenesis.,http://dbpedia.org/resource/Neurogenesis
http://purl.org/aida/Simultaneous+overexpression+of+Hes5+and+Sox21+reveals+Hes5+as+a+downstream+effector+of+Sox21+in+adult+hippocampus+neurogenesis.,http://dbpedia.org/resource/Hippocampus
http://purl.org/aida/Simultaneous+overexpression+of+Hes5+and+Sox21+reveals+Hes5+as+a+downstream+effector+of+Sox21+in+adult+hippocampus+neurogenesis.,http://dbpedia.org/resource/SOX21
http://purl.org/aida/Simultaneous+overexpression+of+Hes5+and+Sox21+reveals+Hes5+as+a+downstream+effector+of+Sox21+in+adult+hippocampus+neurogenesis.,http://dbpedia.org/resource/SOX21
http://purl.org/aida/Phosphorylation+of+SRp55+by+Dyrk1A+suppressed+its+ability+to+promote+Tau+exon+10+inclusion.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Phosphorylation+of+SRp55+by+Dyrk1A+suppressed+its+ability+to+promote+Tau+exon+10+inclusion.,http://dbpedia.org/resource/Exon
http://purl.org/aida/Long+%28GT%29n+repeats+in+the+HO-1+gene+promoter+are+associated+with+a+higher+risk+of+malignant+mesothelioma+in+the+Japanese+population.,http://dbpedia.org/resource/HMOX1
http://purl.org/aida/Long+%28GT%29n+repeats+in+the+HO-1+gene+promoter+are+associated+with+a+higher+risk+of+malignant+mesothelioma+in+the+Japanese+population.,http://dbpedia.org/resource/Gene
http://purl.org/aida/Long+%28GT%29n+repeats+in+the+HO-1+gene+promoter+are+associated+with+a+higher+risk+of+malignant+mesothelioma+in+the+Japanese+population.,http://dbpedia.org/resource/Mesothelioma
http://purl.org/aida/Long+%28GT%29n+repeats+in+the+HO-1+gene+promoter+are+associated+with+a+higher+risk+of+malignant+mesothelioma+in+the+Japanese+population.,http://dbpedia.org/resource/Japan
http://purl.org/aida/Estrogen-receptor-alpha+tetradian+oscillation+is+necessary+to+generate+pulses+of+expression+in+genes+for+fatty+acid+and+cholesterol+synthesis.,http://dbpedia.org/resource/Gene
http://purl.org/aida/Estrogen-receptor-alpha+tetradian+oscillation+is+necessary+to+generate+pulses+of+expression+in+genes+for+fatty+acid+and+cholesterol+synthesis.,http://dbpedia.org/resource/Cholesterol
http://purl.org/aida/Estrogen-receptor-alpha+tetradian+oscillation+is+necessary+to+generate+pulses+of+expression+in+genes+for+fatty+acid+and+cholesterol+synthesis.,http://dbpedia.org/resource/Fatty_acid
http://purl.org/aida/HMGA1B+mediates+PIT1+over-expression+in+pituitary+neoplasms.,http://dbpedia.org/resource/Pituitary_gland
http://purl.org/aida/HMGA1B+mediates+PIT1+over-expression+in+pituitary+neoplasms.,http://dbpedia.org/resource/Neoplasm
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/Pathogenesis
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/Carcinogenesis
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/HRAS
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/Chondroitin_sulfate
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/Lead–acid_battery
http://purl.org/aida/Reduced+C4ST-1+expression+and+chondroitin+sulfation+imbalance+are+mediating+the+effects+of+oncogenic+HRAS+signaling+in+the+pathogenesis+of+Costello+syndrome.,http://dbpedia.org/resource/Costello_syndrome
http://purl.org/aida/Pbp2+and+MreB+are+required+for+normal+chlamydial+cell+division.,http://dbpedia.org/resource/Cell_division
http://purl.org/aida/Pbp2+and+MreB+are+required+for+normal+chlamydial+cell+division.,http://dbpedia.org/resource/MreB
http://purl.org/aida/The+RNA-binding+and+aconitase+forms+of+IRP-1+can+undergo+interconversion+dependent+on+the+density+of+cells+growing+in+culture.,http://dbpedia.org/resource/Cell_(biology)
http://purl.org/aida/The+RNA-binding+and+aconitase+forms+of+IRP-1+can+undergo+interconversion+dependent+on+the+density+of+cells+growing+in+culture.,http://dbpedia.org/resource/Aconitase
http://purl.org/aida/The+RNA-binding+and+aconitase+forms+of+IRP-1+can+undergo+interconversion+dependent+on+the+density+of+cells+growing+in+culture.,http://dbpedia.org/resource/Aconitase
http://purl.org/aida/The+-416G%3EC+polymorphism+of+the+TIM-1+gene+is+associated+with+childhood+allergic+asthma.,http://dbpedia.org/resource/Polymorphism_(biology)
http://purl.org/aida/The+-416G%3EC+polymorphism+of+the+TIM-1+gene+is+associated+with+childhood+allergic+asthma.,http://dbpedia.org/resource/Gene
http://purl.org/aida/The+-416G%3EC+polymorphism+of+the+TIM-1+gene+is+associated+with+childhood+allergic+asthma.,http://dbpedia.org/resource/WIND_Hellas
http://purl.org/aida/The+-416G%3EC+polymorphism+of+the+TIM-1+gene+is+associated+with+childhood+allergic+asthma.,http://dbpedia.org/resource/Asthma
http://purl.org/aida/Cyclin+K-containing+kinase+complexes+maintain+self-renewal+in+murine+embryonic+stem+cells.,http://dbpedia.org/resource/Embryonic_stem_cell
http://purl.org/aida/Cyclin+K-containing+kinase+complexes+maintain+self-renewal+in+murine+embryonic+stem+cells.,http://dbpedia.org/resource/Murinae
http://purl.org/aida/Cyclin+K-containing+kinase+complexes+maintain+self-renewal+in+murine+embryonic+stem+cells.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Signal_transduction
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Mothers_against_decapentaplegic_homolog_1
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Mothers_against_decapentaplegic_homolog_1
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Master_of_ceremonies
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Diabetic_nephropathy
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Phenotype
http://purl.org/aida/Scx+and+Id1+are+involved+in+the+BMP4-Smad1-SMA+signal+transduction+pathway+besides+the+TGFbeta1-Smad1-SMA+signaling+pathway+and+modulate+phenotypic+changes+in+MCs+in+diabetic+nephropathy.,http://dbpedia.org/resource/Bone_morphogenetic_protein_4
http://purl.org/aida/Protein+N-myristoylation+plays+critical+roles+in+the+cellular+morphological+changes+induced+by+FMNL2+and+FMNL3.,http://dbpedia.org/resource/Morphology_(biology)
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/DNA-binding_domain
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/Serine/threonine-specific_protein_kinase
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/Receptor_(biochemistry)
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/C-terminus
http://purl.org/aida/The+C-terminus+of+human+PIM-1+kinase+isoform2%2C+a+serine%2Fthreonine+kinase+of+the+calcium%2Fcalmodulin-regulated+kinase+family%2C+directly+interacts+with+VDR+through+the+receptor%27s+DNA-binding+domain.,http://dbpedia.org/resource/Video_Disk_Recorder
http://purl.org/aida/High+Galectin-3+is+associated+with+undifferentiated+nasopharyngeal+carcinoma.,http://dbpedia.org/resource/Nasopharynx_cancer
http://purl.org/aida/Pax5+controls+B-cell+identity+and+function+by+regulating+distinct+target+genes+in+early+and+late+B+lymphopoiesis.,http://dbpedia.org/resource/Gene
